LABEL;METRIC;STATISTIC;VALUE
Amygdala;DICE;MEAN;0.4670312081103048
Amygdala;DICE;STD;0.05920427399065493
Amygdala;HDRFDST;MEAN;23.164124935342407
Amygdala;HDRFDST;STD;2.3288014041235927
GreyMatter;DICE;MEAN;0.733324663195291
GreyMatter;DICE;STD;0.009988484361732053
GreyMatter;HDRFDST;MEAN;18.382403591143973
GreyMatter;HDRFDST;STD;1.444727729469208
Hippocampus;DICE;MEAN;0.43512934531971814
Hippocampus;DICE;STD;0.04993645643609317
Hippocampus;HDRFDST;MEAN;57.451717112923255
Hippocampus;HDRFDST;STD;8.803419834169048
Thalamus;DICE;MEAN;0.674068852516841
Thalamus;DICE;STD;0.10471314614582221
Thalamus;HDRFDST;MEAN;41.99630215717133
Thalamus;HDRFDST;STD;9.017239329393849
WhiteMatter;DICE;MEAN;0.8318069152871489
WhiteMatter;DICE;STD;0.021487928438582615
WhiteMatter;HDRFDST;MEAN;20.213970451875866
WhiteMatter;HDRFDST;STD;3.8334577825625598
